ID,Residence_Type,ECF,Street Address,Sale_Date,Price,Type,Class,Year_Built,Square_Feet,Basement_Square_Feet,Basement_Finished_Recreation,Basement_Finished_Living,Full_Baths,Half_Baths,Price_per_sqft
13D_13-476-001_680,House,13D,4159 Morehead ,8/31/2018,415000,Colonial,C,1991,2841,1584,1200,0,3,1,146.08
13D_13-429-012_681,House,13D,2903 Bywater ,6/22/2017,430000,Colonial,C,1992,3017,1786,900,0,3,1,142.53
13D_13-479-007_682,House,13D,4158 Vassar ,6/1/2018,400000,Colonial,C,1994,3064,1843,0,0,2,1,130.55
13F_01-430-022_683,House,13F,2877 Dina ,5/22/2018,470000,Colonial,BC,1997,2949,1658,0,1300,3,1,159.38
13F_13-280-004_684,House,13F,4750 Holland ,9/26/2017,470000,Colonial,BC,2000,2951,1620,1300,0,2,2,159.27
13F_13-427-037_685,House,13F,2863 Tumbleweed ,8/17/2018,479900,Colonial,BC,2000,2955,1689,1350,0,2,2,162.40
13G_13-154-005_686,House,13G,4650 Douglas Fir ,8/31/2017,450000,Colonial,C,2001,2880,1463,1170,0,3,1,156.25
13G_13-153-017_687,House,13G,4727 Douglas Fir ,4/9/2018,505000,Colonial,C,2002,2916,1477,1200,0,3,1,173.18
13G_13-154-007_688,House,13G,4726 Douglas Fir ,6/16/2017,480000,Colonial,C,2002,3285,1592,0,0,3,1,146.12
13G_13-100-056_689,House,13G,4736 John R ,10/26/2018,487000,Colonial,C,2005,3353,1722,1650,0,4,2,145.24
13G_11-277-032_690,House,13G,5564 Viking ,12/13/2017,515000,Colonial,C,2004,3472,1980,1400,0,3,2,148.33
13H_13-402-024_691,House,13H,4060 Stonington ,7/20/2017,508310,Colonial,BC,2017,2740,1364,0,0,2,1,185.51
13H_13-402-009_692,House,13H,4136 Rockingham ,8/15/2017,474850,Colonial,BC,2017,2744,1362,0,0,2,1,173.05
13H_13-402-014_693,House,13H,4119 Stonington ,5/5/2017,518005,Colonial,BC,2017,3165,1540,0,0,3,0,163.67
13H_13-402-012_694,House,13H,4094 Rockingham ,6/23/2017,553975,Colonial,BC,2017,3272,1783,0,0,3,0,169.31
13H_13-402-023_695,House,13H,4072 Stonington ,6/9/2017,565575,Colonial,BC,2017,3273,1791,0,0,3,1,172.80
13H_13-402-021_696,House,13H,4096 Stonington ,8/24/2017,524285,Colonial,BC,2017,3283,1801,0,0,3,1,159.70
13H_13-402-011_697,House,13H,4108 Rockingham ,5/11/2017,535850,Colonial,BC,2017,3291,1801,0,0,3,1,162.82
13H_13-402-013_698,House,13H,4107 Stonington ,7/18/2017,536580,Colonial,BC,2017,3292,1788,0,0,3,0,163.00
13H_13-402-004_699,House,13H,4081 Rockingham ,1/22/2018,565000,Colonial,BC,2016,3297,1801,0,0,2,1,171.37
13H_13-402-004_700,House,13H,4081 Rockingham ,5/12/2017,515000,Colonial,BC,2016,3297,1801,0,0,2,1,156.20
13H_13-402-006_701,House,13H,4109 Rockingham ,5/20/2017,515400,Colonial,BC,2016,3297,1801,0,0,2,1,156.32
13H_13-402-018_702,House,13H,4132 Stonington ,6/8/2017,550335,Colonial,BC,2017,3298,1801,0,0,3,1,166.87
13H_13-402-008_703,House,13H,4137 Rockingham ,4/18/2018,585900,Colonial,BC,2017,3302,1788,0,0,3,0,177.44
13H_13-402-001_704,House,13H,4039 Rockingham ,5/16/2018,560000,Colonial,BC,2016,3305,1806,0,0,3,1,169.44
13H_13-402-017_705,House,13H,4144 Stonington ,8/4/2017,513335,Colonial,BC,2017,3305,1792,0,0,3,1,155.32
13H_13-402-002_706,House,13H,4053 Rockingham ,12/18/2017,512320,Colonial,BC,2017,3306,1806,0,0,2,1,154.97
13H_13-402-020_707,House,13H,4108 Stonington ,7/31/2017,549900,Colonial,BC,2016,3307,1801,0,0,3,1,166.28
13H_13-402-016_708,House,13H,4143 Stonington ,5/31/2017,589900,Colonial,BC,2017,3395,1788,0,0,4,0,173.76
13H_13-402-015_709,House,13H,4131 Stonington ,5/26/2017,521200,Colonial,BC,2016,3408,1788,0,0,4,0,152.93
13H_13-402-019_710,House,13H,4120 Stonington ,9/15/2017,560900,Colonial,BC,2017,3461,1786,0,0,4,0,162.06
13H_13-402-022_711,House,13H,4084 Stonington ,8/30/2017,541325,Colonial,BC,2017,3556,1801,0,0,3,1,152.23
13H_13-402-003_712,House,13H,4067 Rockingham ,5/4/2017,510053,Ranch,BC,2017,2216,2216,0,0,2,1,230.17
14A_14-451-033_713,House,14A,1563 Wattles ,5/14/2018,150500,Bungalow,CD,1928,660,374,0,0,1,0,228.03
14A_14-101-027_714,House,14A,1105 Glaser ,9/12/2017,220000,Colonial,CD,1950,1290,720,0,0,2,0,170.54
14A_14-101-024_715,House,14A,1061 Glaser ,11/1/2017,770000,Colonial,B,1957,5349,0,0,0,3,1,143.95
14A_14-102-024_716,House,14A,1330 Glaser ,6/29/2018,293000,Ranch,C,1966,1321,0,0,0,1,1,221.80
14A_14-151-011_717,House,14A,1190 Bradley ,10/31/2017,230500,Ranch,C,1962,1374,0,0,0,1,0,167.76
14A_14-451-035_718,House,14A,1615 Wattles ,12/3/2018,225000,Ranch,C,1972,1452,1452,0,0,2,0,154.96
14A_14-329-032_719,House,14A,1461 Lamb ,11/10/2017,336000,Ranch,C,1984,1514,1502,1200,0,3,0,221.93
14B_14-227-019_720,House,14B,4785 Whitesell ,7/31/2018,245000,Colonial,C,1971,1648,650,0,0,1,1,148.67
14B_14-251-026_721,House,14B,4645 Fairmont ,12/7/2017,274900,Colonial,C,1971,1677,650,650,0,1,1,163.92
14B_14-227-016_722,House,14B,4825 Whitesell ,11/29/2017,228000,Colonial,C,1971,1703,700,0,0,1,1,133.88
14B_14-202-008_723,House,14B,4810 Hubbard ,4/5/2018,271000,Colonial,C,1972,1796,675,0,0,1,1,150.89
14B_14-228-017_724,House,14B,4860 Whitesell ,10/29/2018,295000,Colonial,C,1971,1947,825,0,0,1,1,151.52
14B_14-227-022_725,House,14B,4747 Whitesell ,12/20/2017,315000,Colonial,C,1971,1988,700,740,0,1,1,158.45
14B_14-254-010_726,House,14B,1689 Welling ,4/4/2018,310000,Colonial,C,1971,2027,800,0,961,1,1,152.94
14B_14-201-005_727,House,14B,4925 Hubbard ,6/20/2017,292500,Colonial,C,1970,2098,650,0,0,1,1,139.42
14B_14-203-007_728,House,14B,4953 Alton ,4/30/2018,333000,Colonial,C,1972,2370,1350,0,0,2,1,140.51
14B_14-278-004_729,House,14B,1805 Hamman ,10/25/2017,210000,Ranch,C,1976,1194,936,400,0,1,0,175.88
14B_14-202-019_730,House,14B,4871 Alton ,2/22/2019,280000,Ranch,C,1971,1442,1442,600,0,1,1,194.17
14B_14-203-012_731,House,14B,4936 Alton ,4/24/2017,260500,Ranch,C,1972,1663,945,0,0,1,1,156.64
14B_14-251-038_732,House,14B,1517 Hamman ,10/31/2017,266000,Ranch,C,1974,1674,1352,0,0,2,0,158.90
14B_14-252-013_733,House,14B,4677 Chapel ,5/15/2018,318000,Ranch,C,1971,1681,1387,900,0,2,0,189.17
14B_14-253-001_734,House,14B,1626 Welling ,7/28/2017,290000,Ranch,C,1971,1685,1377,600,0,2,1,172.11
14B_14-203-022_735,House,14B,4820 Alton ,7/17/2017,268000,Ranch,C,1971,1700,1406,0,0,1,1,157.65
14B_14-228-021_736,House,14B,4798 Whitesell ,8/18/2017,262000,Ranch,C,1971,1700,1406,0,0,1,1,154.12
14B_14-252-004_737,House,14B,4664 Fairmont ,12/3/2018,319900,Ranch,C,1971,1719,1425,900,0,1,1,186.10
14B_14-253-002_738,House,14B,1642 Welling ,2/22/2018,265000,Ranch,C,1972,1798,1464,0,0,2,1,147.39
14B_14-228-005_739,House,14B,4812 Whitesell ,10/12/2018,260000,Ranch,C,1971,1868,1406,0,0,1,1,139.19
14B_14-251-011_740,House,14B,1612 Welling ,8/23/2017,305000,Ranch,C,1972,1945,1608,700,0,2,1,156.81
14B_14-202-011_741,House,14B,1531 Welling ,8/21/2018,385000,Ranch,C,1971,1989,1662,0,0,2,1,193.56
14B_14-226-007_742,House,14B,1789 Carr ,7/27/2017,249900,T-Quad,C,1972,1460,500,200,0,2,0,171.16
14C_14-129-012_743,House,14C,4813 Pickford ,8/10/2018,400000,Colonial,C,1989,2478,1376,688,0,3,0,161.42
14C_14-127-008_744,House,14C,4911 Pickford ,7/19/2017,380000,Colonial,C,1990,2482,1376,0,0,3,0,153.10
14C_14-128-003_745,House,14C,4936 Pickford ,7/20/2018,399000,Colonial,C,1992,2489,1348,0,0,2,1,160.31
14C_14-126-011_746,House,14C,4877 Davis ,11/30/2018,375000,Colonial,C,1989,2508,1376,0,0,3,0,149.52
14C_14-127-009_747,House,14C,4897 Pickford ,9/12/2018,380250,Colonial,C,1989,2586,1865,0,0,2,1,147.04
14D_14-452-003_748,House,14D,1543 Charlevois ,3/1/2019,394900,Colonial,C,1990,2352,939,700,0,2,1,167.90
14D_14-453-017_749,House,14D,1549 Bloomingdale ,6/2/2017,378000,Colonial,C,1989,2402,966,0,0,2,1,157.37
14D_14-454-014_750,House,14D,1537 Merriweather ,10/19/2018,344000,Ranch,C,1989,2032,2016,0,0,2,1,169.29
14E_14-328-016_751,House,14E,4430 Reilly ,8/23/2018,267500,Colonial,C,1977,1833,715,0,0,1,1,145.94
14E_14-304-007_752,House,14E,4432 Willow Creek ,9/12/2018,327500,Colonial,C,1976,1970,750,0,0,2,1,166.24
14E_14-305-008_753,House,14E,4337 Willow Creek ,1/11/2019,283500,Colonial,C,1977,2015,755,350,0,1,1,140.69
14E_14-177-010_754,House,14E,4500 Clarke ,2/21/2018,320000,Colonial,C,1977,2088,817,350,0,2,1,153.26
14E_14-328-005_755,House,14E,4415 Clarke ,8/24/2018,342000,Colonial,C,1977,2127,855,700,0,2,1,160.79
14E_14-303-007_756,House,14E,4448 Harold ,12/7/2018,335000,Colonial,C,1977,2178,840,200,0,2,1,153.81
14E_14-327-010_757,House,14E,4416 Clarke ,6/1/2018,341000,Colonial,C,1977,2255,1069,0,0,2,1,151.22
14E_14-153-017_758,House,14E,1185 Shadow ,7/13/2018,374900,Colonial,C,1977,2273,1069,0,0,2,1,164.94
14E_14-302-007_759,House,14E,4449 Harold ,4/26/2017,310000,Colonial,C,1977,2324,697,0,0,2,1,133.39
14E_14-328-017_760,House,14E,4426 Reilly ,8/6/2018,330000,Colonial,C,1977,2385,908,850,0,2,1,138.36
14E_14-327-021_761,House,14E,4262 Clarke ,8/22/2017,285000,Ranch,C,1977,1858,1567,0,0,2,1,153.39
14K_14-229-028_762,House,14K,1945 Hazel Nut Ln ,10/26/2017,487000,Colonial,BC,2012,3132,1434,0,1100,3,1,155.49
14K_14-229-014_763,House,14K,1976 Hazel Nut Ln ,1/31/2018,450000,Colonial,BC,2013,3187,1641,0,0,3,0,141.20
14M_11-453-026_764,House,14M,5083 Allison ,7/27/2017,475000,Colonial,BC,2017,3149,1480,0,0,2,1,150.84
14M_11-453-027_765,House,14M,5067 Allison ,7/6/2017,465000,Colonial,BC,2017,3149,1480,0,0,2,1,147.67
14P_14-381-030_766,House,14P,4104 Edgehill ,9/4/2018,517620,Colonial,BC,2018,3079,1642,0,0,2,1,168.11
14P_14-381-034_767,House,14P,4048 Edgehill ,1/28/2019,541615,Colonial,BC,2018,3134,1538,0,0,3,0,172.82
14P_14-381-007_768,House,14P,1312 Lamb ,11/5/2018,574600,Colonial,BC,2018,3150,1537,0,0,3,0,182.41
14P_14-381-023_769,House,14P,1380 Bloomingdale ,11/14/2018,669443,Colonial,BC,2018,3150,1537,0,0,3,1,212.52
14P_14-381-014_770,House,14P,1381 Bloomingdale ,2/19/2019,507095,Colonial,BC,2018,3151,1538,0,0,3,0,160.93
14P_14-381-033_771,House,14P,4062 Edgehill ,3/15/2019,537795,Colonial,BC,2018,3151,1538,0,0,3,0,170.67
14P_14-381-025_772,House,14P,1408 Bloomingdale ,10/5/2018,586545,Colonial,BC,2018,3162,1541,0,0,4,0,185.50
14P_14-381-015_773,House,14P,1395 Bloomingdale ,8/17/2018,514300,Colonial,BC,2018,3164,1537,0,0,2,1,162.55
14P_14-381-012_774,House,14P,1353 Bloomingdale ,1/11/2019,514975,Colonial,BC,2018,3166,1538,0,0,3,0,162.66
14P_14-381-002_775,House,14P,1284 Lamb ,9/20/2018,603570,Colonial,BC,2018,3263,1764,0,0,2,1,184.97
14P_14-381-029_776,House,14P,1398 Cobblestone ,2/4/2019,582085,Colonial,BC,2018,3266,1784,0,0,3,0,178.23
14P_14-381-031_777,House,14P,4090 Edgehill ,2/28/2019,579186,Colonial,BC,2018,3292,1784,0,0,2,1,175.94
14P_14-381-013_778,House,14P,1367 Bloomingdale ,2/7/2019,567005,Colonial,BC,2018,3293,1801,0,0,3,1,172.18
14P_14-381-018_779,House,14P,1310 Bloomingdale ,11/2/2018,564325,Colonial,BC,2018,3293,1800,0,0,3,1,171.37
14P_14-381-020_780,House,14P,1338 Bloomingdale ,9/21/2018,561851,Colonial,BC,2018,3293,1800,0,0,3,1,170.62
14P_14-381-003_781,House,14P,4165 Brook Hollow ,8/17/2018,589555,Colonial,BC,2018,3295,1784,0,0,3,0,178.92
14P_14-381-017_782,House,14P,1296 Bloomingdale ,10/10/2018,561410,Colonial,BC,2018,3296,1801,0,0,2,1,170.33
14P_14-381-011_783,House,14P,1339 Bloomingdale ,11/30/2018,551030,Colonial,BC,2018,3299,1801,0,0,2,1,167.03
14P_14-381-022_784,House,14P,1366 Bloomingdale ,10/5/2018,552640,Colonial,BC,2018,3299,1784,0,0,3,0,167.52
14P_14-381-019_785,House,14P,1324 Bloomingdale ,12/7/2018,558845,Colonial,BC,2018,3304,1800,0,0,2,1,169.14
14P_14-381-021_786,House,14P,1352 Bloomingdale ,7/18/2018,578880,Colonial,BC,2018,3307,1784,0,0,3,0,175.05
14P_14-381-032_787,House,14P,4076 Edgehill ,3/25/2019,557200,Colonial,BC,2018,3313,1792,0,0,2,1,168.19
14P_14-381-009_788,House,14P,4164 Brook Hollow ,11/7/2018,595396,Colonial,BC,2018,3322,1792,0,0,3,0,179.23
14P_14-381-005_789,House,14P,1311 Bloomingdale ,9/14/2018,561110,Colonial,BC,2018,3323,1792,0,0,3,0,168.86
14P_14-381-004_790,House,14P,4151 Brook Hollow ,8/24/2018,587843,Colonial,BC,2018,3325,1791,0,0,3,0,176.79
14P_14-381-001_791,House,14P,1270 Lamb ,10/29/2018,579810,Colonial,BC,2018,3363,1784,0,0,3,0,172.41
14P_14-381-010_792,House,14P,4150 Brook Hollow ,10/11/2018,651024,Colonial,BC,2018,3379,1771,0,0,4,0,192.67
14P_14-381-024_793,House,14P,1394 Bloomingdale ,7/31/2018,631262,Colonial,BC,2018,3388,1771,0,0,4,0,186.32
14P_14-381-016_794,House,14P,1409 Bloomingdale ,8/17/2018,598335,Colonial,BC,2018,3401,1784,0,0,3,0,175.93
14P_14-376-051_795,House,14P,1348 Lamb ,10/16/2018,613265,Colonial,BC,2018,3463,1784,0,0,2,1,177.09
14P_14-381-006_796,House,14P,1297 Bloomingdale ,2/15/2019,686600,Colonial,BC,2018,3605,1930,0,0,3,0,190.46
15C_15-155-012_797,House,15C,160 Streamview ,7/10/2018,403000,Colonial,C,1983,2498,725,600,0,2,1,161.33
15C_15-178-020_798,House,15C,4666 Colling ,2/26/2019,390000,Colonial,C,1979,2582,1062,0,0,2,1,151.05
15C_15-154-002_799,House,15C,56 Streamview ,12/14/2018,404750,Colonial,C,1980,2597,1061,0,0,2,1,155.85
15C_15-177-002_800,House,15C,4601 Colling ,11/26/2018,429000,Colonial,C,1984,2612,1157,0,0,1,2,164.24
15C_15-178-004_801,House,15C,284 Eckford ,7/28/2017,355000,Colonial,C,1983,2672,1151,0,0,2,1,132.86
15C_15-178-002_802,House,15C,260 Eckford ,12/19/2018,387500,Colonial,C,1983,2674,1170,0,0,2,1,144.91
15C_15-128-031_803,House,15C,429 Eckford ,8/17/2017,410000,Colonial,C,1984,2720,1611,1400,0,2,1,150.74
15C_15-154-004_804,House,15C,47 Pineview ,6/28/2018,299900,Ranch,C,1985,1718,1582,0,0,2,1,174.56
15C_15-155-007_805,House,15C,120 Streamview ,5/25/2018,405000,Ranch,C,1980,2193,1983,1800,0,2,1,184.68
15D_15-252-019_806,House,15D,882 Eckford ,10/10/2017,479000,Colonial,C,1979,2500,1427,0,1100,3,1,191.60
15D_15-251-032_807,House,15D,4583 Rochester ,1/4/2019,312500,Ranch,C,2004,1639,1608,0,0,2,1,190.67
15E_15-451-044_808,House,15E,571 Wattles ,8/2/2018,260000,Bungalow,CD,1926,1400,624,0,0,2,0,185.71
15E_15-477-011_809,House,15E,924 Barclay ,1/29/2018,253000,Colonial,C,1976,1407,420,200,0,1,1,179.82
15E_15-303-009_810,House,15E,168 Randall ,4/21/2017,235000,Colonial,C,1972,1597,644,0,0,1,1,147.15
15E_15-403-020_811,House,15E,643 Barclay ,8/17/2017,290000,Colonial,C,1971,1728,864,700,0,2,1,167.82
15E_15-427-011_812,House,15E,757 Barclay ,7/17/2017,269900,Colonial,C,1972,1728,864,600,0,2,1,156.19
15E_15-403-023_813,House,15E,667 Barclay ,8/15/2017,334000,Colonial,C,1972,1920,864,600,0,2,1,173.96
15E_15-404-006_814,House,15E,656 Barclay ,7/2/2018,298000,Colonial,C,1970,1954,775,400,0,2,1,152.51
15E_15-451-009_815,House,15E,4326 Tallman ,4/7/2017,250000,Colonial,C,1970,1955,0,0,0,2,1,127.88
15E_15-451-033_816,House,15E,4197 Cypress ,8/23/2017,350000,Colonial,C,1970,1955,800,0,900,2,1,179.03
15E_15-302-007_817,House,15E,133 Randall ,4/26/2018,320500,Colonial,C,1971,2003,980,0,442,2,1,160.01
15E_15-476-016_818,House,15E,4066 Bristol ,3/15/2019,275000,Colonial,C,1970,2112,1056,0,0,2,1,130.21
15E_15-452-017_819,House,15E,4021 Bristol ,12/29/2017,285000,Colonial,C,1970,2187,800,400,0,2,1,130.32
15E_15-476-011_820,House,15E,4136 Bristol ,3/22/2019,384000,Colonial,C,1970,2218,945,0,950,2,1,173.13
15E_15-452-029_821,House,15E,4078 Cypress ,4/11/2017,289000,Colonial,C,1970,2237,945,200,0,2,1,129.19
15E_15-452-005_822,House,15E,4269 Bristol ,1/28/2019,372000,Colonial,C,1970,2480,800,900,0,3,1,150.00
15E_15-451-031_823,House,15E,4223 Cypress ,6/14/2017,384000,Colonial,C,1970,2788,945,900,0,3,2,137.73
15E_15-452-019_824,House,15E,4290 Cypress ,7/30/2018,400000,Colonial,C,1970,2947,0,0,0,3,1,135.73
15E_15-402-009_825,House,15E,659 Randall ,11/19/2018,270000,Ranch,C,1971,1240,1240,0,0,2,0,217.74
15E_15-327-008_826,House,15E,375 Randall ,9/22/2017,274000,Ranch,C,1971,1459,1438,1200,0,2,1,187.80
15E_15-403-004_827,House,15E,644 Randall ,9/21/2018,250000,Ranch,C,1971,1525,0,0,0,2,0,163.93
15E_15-403-013_828,House,15E,748 Randall ,8/10/2017,270500,Ranch,C,1971,1525,1525,1200,0,2,0,177.38
15E_15-404-002_829,House,15E,620 Barclay ,7/24/2017,245000,Ranch,C,1970,1525,0,0,0,2,0,160.66
15E_15-451-040_830,House,15E,4037 Cypress ,4/28/2017,320000,Ranch,C,1970,1525,1525,745,0,3,1,209.84
15E_15-327-014_831,House,15E,471 Randall ,5/9/2018,225000,Tri-Level,C,1972,1494,0,0,0,1,1,150.60
15E_15-327-016_832,House,15E,503 Randall ,7/7/2017,250000,Tri-Level,C,1972,1494,0,0,0,1,1,167.34
15E_15-403-018_833,House,15E,627 Barclay ,3/4/2019,260000,Tri-Level,C,1971,1613,0,0,0,1,1,161.19
15E_15-427-003_834,House,15E,4462 Holly ,11/22/2017,230000,Tri-Level,C,1972,1645,0,0,0,1,1,139.82
15E_15-427-005_835,House,15E,4438 Holly ,4/16/2018,244000,Tri-Level,C,1972,1645,0,0,0,1,1,148.33
15F_15-377-041_836,House,15F,459 Leetonia ,3/28/2019,320000,Colonial,C,1984,1924,0,0,0,1,1,166.32
15F_15-353-013_837,House,15F,144 Leetonia ,11/13/2018,325000,Colonial,C,1988,1935,971,441,0,3,1,167.96
15F_15-377-038_838,House,15F,460 Evaline ,7/21/2017,318000,Colonial,C,1987,1952,0,0,0,2,1,162.91
15F_15-351-019_839,House,15F,81 Evaline ,12/17/2018,411500,Colonial,C,1997,2144,812,0,700,2,1,191.93
15F_15-376-030_840,House,15F,393 Evaline ,3/16/2018,338400,Colonial,C,1997,2166,0,0,0,2,1,156.23
15F_15-352-047_841,House,15F,68 Evaline ,9/12/2017,379000,Colonial,C,1998,2244,1092,0,0,2,1,168.89
15F_15-377-053_842,House,15F,339 Leetonia ,6/29/2018,500000,Colonial,C,1988,3377,0,0,0,2,1,148.06
15F_15-351-003_843,House,15F,65 Evaline ,3/27/2018,288800,Ranch,C,1969,1782,1008,0,0,2,0,162.07
15F_15-378-039_844,House,15F,392 Leetonia ,5/31/2018,420000,Ranch,C,1981,2290,1292,1250,0,2,1,183.41
15F_15-377-044_845,House,15F,191 Leetonia ,10/26/2018,355000,Ranch,C,1985,2307,0,0,0,2,1,153.88
15G_15-406-002_846,House,15G,4452 Yanich ,6/26/2018,322000,Colonial,C,1983,1877,999,0,0,2,1,171.55
15G_15-426-043_847,House,15G,812 Longfellow ,7/27/2017,317000,Colonial,C,1977,2002,700,450,0,1,1,158.34
15G_15-104-013_848,House,15G,131 Glenshire ,6/28/2017,321500,Colonial,C,1987,2085,679,500,0,2,1,154.20
15G_15-153-031_849,House,15G,90 Glenshire ,10/23/2018,330000,Colonial,C,1986,2085,679,0,0,2,1,158.27
15G_15-405-021_850,House,15G,4465 Yanich ,6/27/2017,351000,Colonial,C,1979,2740,1570,0,0,2,1,128.10
15G_15-428-015_851,House,15G,951 Longfellow ,3/27/2018,541000,Colonial,BC,2017,3472,1714,0,0,3,1,155.82
15G_15-401-016_852,House,15G,599 Thurber ,6/6/2017,340500,Ranch,C,1977,2082,1423,1000,0,2,1,163.54
15G_15-428-003_853,House,15G,809 Thurber ,6/6/2018,283000,Ranch,C,1977,2130,1635,0,0,2,1,132.86
15J_15-202-024_854,House,15J,511 Choice ,8/10/2017,420000,Colonial,B,1997,2737,1593,0,0,2,1,153.45
15J_15-202-014_855,House,15J,541 Sara ,6/26/2017,484500,Colonial,B,1996,2823,1454,800,0,2,1,171.63
15J_15-202-001_856,House,15J,4979 Somerton ,4/12/2018,385000,Colonial,B,1994,2861,1623,0,0,2,1,134.57
15J_15-203-007_857,House,15J,646 Long Lake ,6/29/2018,525000,Colonial,B,1997,3627,1841,600,0,3,1,144.75
15K_15-478-010_858,House,15K,4108 Renee ,11/29/2018,436000,Colonial,BC,1995,2450,1896,1161,0,2,1,177.96
15K_15-478-013_859,House,15K,4042 Renee ,8/31/2017,466000,Colonial,BC,1996,2668,1340,900,0,3,1,174.66
15K_15-476-031_860,House,15K,4199 Renee ,8/21/2018,470000,Colonial,BC,1996,2736,1462,1250,0,3,1,171.78
15K_15-478-009_861,House,15K,4130 Renee ,6/28/2018,470000,Colonial,BC,1996,2850,1690,0,0,2,1,164.91
15K_15-477-031_862,House,15K,915 Brahms ,10/1/2018,485000,Colonial,BC,1995,3039,1611,0,0,2,1,159.59
15M_15-353-044_863,House,15M,127 Crestfield ,5/10/2018,420000,Colonial,BC,1998,2639,1424,0,0,2,1,159.15
15M_15-353-042_864,House,15M,99 Crestfield ,6/26/2017,412500,Colonial,BC,1998,2646,1426,0,0,2,1,155.90
15N_15-380-016_865,House,15N,433 Tanner ,2/22/2019,525000,Colonial,BC,2005,2777,1457,0,1027,2,1,189.05
15N_15-380-003_866,House,15N,4194 Tallman ,8/23/2018,480000,Colonial,BC,2005,2808,1063,0,0,2,1,170.94
15N_15-380-006_867,House,15N,468 Tanner ,6/25/2018,547500,Colonial,BC,2005,2913,1600,1280,0,5,0,187.95
16A_16-278-004_868,House,16A,87 Gordon ,6/2/2017,353000,Colonial,C,1974,2180,896,500,0,2,1,161.93
16A_16-276-005_869,House,16A,4657 Heatherbrook ,3/28/2019,350000,Colonial,C,1974,2278,896,500,0,2,1,153.64
16A_16-278-001_870,House,16A,153 Gordon ,11/22/2017,376000,Colonial,C,1974,2566,1084,0,0,2,1,146.53
16A_16-226-009_871,House,16A,4765 Heatherbrook ,8/24/2018,370000,Colonial,C,1976,2706,1116,0,0,2,1,136.73
16A_16-277-013_872,House,16A,4616 Bonniebrook ,5/15/2018,323000,Ranch,C,1975,1946,1656,120,0,2,1,165.98
16A_16-277-010_873,House,16A,4682 Bonniebrook ,3/1/2018,317000,Ranch,C,1976,1969,1674,0,0,2,1,161.00
16A_16-276-007_874,House,16A,4613 Heatherbrook ,6/1/2018,342500,T-Quad,C,1975,2242,682,0,0,2,1,152.77
16A_16-276-023_875,House,16A,87 Duncan ,3/18/2019,322500,T-Quad,C,1976,2242,682,0,0,2,1,143.84
16A_16-276-025_876,House,16A,43 Duncan ,3/8/2019,325000,T-Quad,C,1973,2242,682,0,0,2,1,144.96
16B_16-427-046_877,House,16B,130 Webb ,3/20/2018,235000,Bungalow,C,1924,1999,972,0,0,1,0,117.56
16B_16-402-015_878,House,16B,442 Carter ,4/28/2017,240000,Colonial,C,1971,1573,624,500,0,1,1,152.57
16B_16-402-014_879,House,16B,456 Carter ,8/17/2017,208500,Colonial,C,1971,1586,624,0,0,1,1,131.46
16B_16-402-011_880,House,16B,321 Paragon ,1/5/2018,235000,Colonial,C,1969,1720,720,0,0,1,1,136.63
16B_16-476-001_881,House,16B,241 Paragon ,7/19/2018,292000,Colonial,C,1968,1720,720,720,0,1,1,169.77
16B_16-428-031_882,House,16B,4241 Livernois ,7/6/2018,308500,Colonial,C,1990,1870,676,400,0,2,1,164.97
16B_16-452-010_883,House,16B,315 Lange ,6/28/2017,305000,Colonial,C,1971,1905,750,800,0,1,1,160.10
16B_16-401-005_884,House,16B,398 Paragon ,5/8/2017,317000,Colonial,C,1970,2090,720,0,0,1,1,151.67
16B_16-451-032_885,House,16B,393 Carter ,12/29/2017,225000,Ranch,C,1968,1300,1300,0,0,1,1,173.08
16B_16-428-026_886,House,16B,50 Paragon ,6/22/2017,282800,Ranch,C,1971,1499,1232,1200,0,3,0,188.66
16B_16-427-042_887,House,16B,111 Hart ,5/31/2017,245500,Ranch,C,1974,1502,0,0,0,2,0,163.45
16B_16-428-020_888,House,16B,168 Paragon ,3/9/2018,270000,Ranch,C,1968,1520,1520,780,0,1,1,177.63
16B_16-478-012_889,House,16B,186 Wattles ,6/30/2017,181000,Ranch,CD,1954,1701,0,0,0,1,0,106.41
16B_16-476-031_890,House,16B,94 Carter ,7/28/2017,280000,Ranch,C,1968,1796,1458,1000,0,1,1,155.90
16D_16-252-013_891,House,16D,4648 Walden ,5/25/2018,429000,Colonial,BC,1997,2459,1754,0,0,2,1,174.46
16D_16-201-012_892,House,16D,380 Falling Brook ,7/31/2017,432500,Colonial,BC,1998,2509,1842,0,0,2,1,172.38
16D_16-252-046_893,House,16D,397 Bracken ,6/15/2017,464499,Colonial,BC,1998,2557,1277,900,0,2,1,181.66
16D_16-252-032_894,House,16D,344 Bracken ,6/30/2017,445000,Colonial,BC,1998,2572,1858,0,0,2,1,173.02
16D_16-226-038_895,House,16D,4904 Carlson Park ,6/21/2017,485000,Colonial,BC,1999,2650,1491,0,0,2,1,183.02
16D_16-201-010_896,House,16D,356 Falling Brook ,9/11/2017,505000,Colonial,BC,1997,2664,1498,1000,0,2,2,189.56
16D_16-252-008_897,House,16D,4688 Walden ,6/28/2017,468000,Colonial,BC,1997,2668,1500,0,0,2,1,175.41
16D_16-201-016_898,House,16D,371 Falling Brook ,6/8/2017,482000,Colonial,BC,1997,2705,1847,1340,0,2,1,178.19
