ID	Residence_Type	ECF	Street Address	Sale_Date	Price	Type	Class	Year_Built	Square_Feet	Basement_Square_Feet	Basement_Finished_Recreation	Basement_Finished_Living	Full_Baths	Half_Baths	Price_per_sqft
13H_13-402-023_695	House	13H	4072 Stonington 	42895	565575	Colonial	BC	2017	3273	1791	0	0	3	1	172.8
13H_13-402-021_696	House	13H	4096 Stonington 	42971	524285	Colonial	BC	2017	3283	1801	0	0	3	1	159.7
13H_13-402-011_697	House	13H	4108 Rockingham 	42866	535850	Colonial	BC	2017	3291	1801	0	0	3	1	162.82
13H_13-402-013_698	House	13H	4107 Stonington 	42934	536580	Colonial	BC	2017	3292	1788	0	0	3	0	163
13H_13-402-004_699	House	13H	4081 Rockingham 	43122	565000	Colonial	BC	2016	3297	1801	0	0	2	1	171.37
13H_13-402-004_700	House	13H	4081 Rockingham 	42867	515000	Colonial	BC	2016	3297	1801	0	0	2	1	156.2
13H_13-402-006_701	House	13H	4109 Rockingham 	42875	515400	Colonial	BC	2016	3297	1801	0	0	2	1	156.32
13H_13-402-018_702	House	13H	4132 Stonington 	42894	550335	Colonial	BC	2017	3298	1801	0	0	3	1	166.87
13H_13-402-008_703	House	13H	4137 Rockingham 	43208	585900	Colonial	BC	2017	3302	1788	0	0	3	0	177.44
13H_13-402-001_704	House	13H	4039 Rockingham 	43236	560000	Colonial	BC	2016	3305	1806	0	0	3	1	169.44
13H_13-402-017_705	House	13H	4144 Stonington 	42951	513335	Colonial	BC	2017	3305	1792	0	0	3	1	155.32
13H_13-402-002_706	House	13H	4053 Rockingham 	43087	512320	Colonial	BC	2017	3306	1806	0	0	2	1	154.97
13H_13-402-020_707	House	13H	4108 Stonington 	42947	549900	Colonial	BC	2016	3307	1801	0	0	3	1	166.28
13H_13-402-016_708	House	13H	4143 Stonington 	42886	589900	Colonial	BC	2017	3395	1788	0	0	4	0	173.76
13H_13-402-015_709	House	13H	4131 Stonington 	42881	521200	Colonial	BC	2016	3408	1788	0	0	4	0	152.93
13H_13-402-019_710	House	13H	4120 Stonington 	42993	560900	Colonial	BC	2017	3461	1786	0	0	4	0	162.06
13H_13-402-022_711	House	13H	4084 Stonington 	42977	541325	Colonial	BC	2017	3556	1801	0	0	3	1	152.23
13H_13-402-003_712	House	13H	4067 Rockingham 	42859	510053	Ranch	BC	2017	2216	2216	0	0	2	1	230.17
14A_14-451-033_713	House	14A	1563 Wattles 	43234	150500	Bungalow	CD	1928	660	374	0	0	1	0	228.03
14A_14-101-027_714	House	14A	1105 Glaser 	42990	220000	Colonial	CD	1950	1290	720	0	0	2	0	170.54
14A_14-101-024_715	House	14A	1061 Glaser 	43040	770000	Colonial	B	1957	5349	0	0	0	3	1	143.95
14A_14-102-024_716	House	14A	1330 Glaser 	43280	293000	Ranch	C	1966	1321	0	0	0	1	1	221.8
14A_14-151-011_717	House	14A	1190 Bradley 	43039	230500	Ranch	C	1962	1374	0	0	0	1	0	167.76
14A_14-451-035_718	House	14A	1615 Wattles 	43437	225000	Ranch	C	1972	1452	1452	0	0	2	0	154.96
14A_14-329-032_719	House	14A	1461 Lamb 	43049	336000	Ranch	C	1984	1514	1502	1200	0	3	0	221.93
14B_14-227-019_720	House	14B	4785 Whitesell 	43312	245000	Colonial	C	1971	1648	650	0	0	1	1	148.67
14B_14-251-026_721	House	14B	4645 Fairmont 	43076	274900	Colonial	C	1971	1677	650	650	0	1	1	163.92
14B_14-227-016_722	House	14B	4825 Whitesell 	43068	228000	Colonial	C	1971	1703	700	0	0	1	1	133.88
14B_14-202-008_723	House	14B	4810 Hubbard 	43195	271000	Colonial	C	1972	1796	675	0	0	1	1	150.89
14B_14-228-017_724	House	14B	4860 Whitesell 	43402	295000	Colonial	C	1971	1947	825	0	0	1	1	151.52
14B_14-227-022_725	House	14B	4747 Whitesell 	43089	315000	Colonial	C	1971	1988	700	740	0	1	1	158.45
14B_14-254-010_726	House	14B	1689 Welling 	43194	310000	Colonial	C	1971	2027	800	0	961	1	1	152.94
14B_14-201-005_727	House	14B	4925 Hubbard 	42906	292500	Colonial	C	1970	2098	650	0	0	1	1	139.42
14B_14-203-007_728	House	14B	4953 Alton 	43220	333000	Colonial	C	1972	2370	1350	0	0	2	1	140.51
14B_14-278-004_729	House	14B	1805 Hamman 	43033	210000	Ranch	C	1976	1194	936	400	0	1	0	175.88
14B_14-202-019_730	House	14B	4871 Alton 	43518	280000	Ranch	C	1971	1442	1442	600	0	1	1	194.17
14B_14-203-012_731	House	14B	4936 Alton 	42849	260500	Ranch	C	1972	1663	945	0	0	1	1	156.64
14B_14-251-038_732	House	14B	1517 Hamman 	43039	266000	Ranch	C	1974	1674	1352	0	0	2	0	158.9
14B_14-252-013_733	House	14B	4677 Chapel 	43235	318000	Ranch	C	1971	1681	1387	900	0	2	0	189.17
14B_14-253-001_734	House	14B	1626 Welling 	42944	290000	Ranch	C	1971	1685	1377	600	0	2	1	172.11
14B_14-203-022_735	House	14B	4820 Alton 	42933	268000	Ranch	C	1971	1700	1406	0	0	1	1	157.65
14B_14-228-021_736	House	14B	4798 Whitesell 	42965	262000	Ranch	C	1971	1700	1406	0	0	1	1	154.12
14B_14-252-004_737	House	14B	4664 Fairmont 	43437	319900	Ranch	C	1971	1719	1425	900	0	1	1	186.1
14B_14-253-002_738	House	14B	1642 Welling 	43153	265000	Ranch	C	1972	1798	1464	0	0	2	1	147.39
14B_14-228-005_739	House	14B	4812 Whitesell 	43385	260000	Ranch	C	1971	1868	1406	0	0	1	1	139.19
14B_14-251-011_740	House	14B	1612 Welling 	42970	305000	Ranch	C	1972	1945	1608	700	0	2	1	156.81
14B_14-202-011_741	House	14B	1531 Welling 	43333	385000	Ranch	C	1971	1989	1662	0	0	2	1	193.56
14B_14-226-007_742	House	14B	1789 Carr 	42943	249900	T-Quad	C	1972	1460	500	200	0	2	0	171.16
14C_14-129-012_743	House	14C	4813 Pickford 	43322	400000	Colonial	C	1989	2478	1376	688	0	3	0	161.42
14C_14-127-008_744	House	14C	4911 Pickford 	42935	380000	Colonial	C	1990	2482	1376	0	0	3	0	153.1
14C_14-128-003_745	House	14C	4936 Pickford 	43301	399000	Colonial	C	1992	2489	1348	0	0	2	1	160.31
14C_14-126-011_746	House	14C	4877 Davis 	43434	375000	Colonial	C	1989	2508	1376	0	0	3	0	149.52
14C_14-127-009_747	House	14C	4897 Pickford 	43355	380250	Colonial	C	1989	2586	1865	0	0	2	1	147.04
14D_14-452-003_748	House	14D	1543 Charlevois 	43525	394900	Colonial	C	1990	2352	939	700	0	2	1	167.9
14D_14-453-017_749	House	14D	1549 Bloomingdale 	42888	378000	Colonial	C	1989	2402	966	0	0	2	1	157.37
14D_14-454-014_750	House	14D	1537 Merriweather 	43392	344000	Ranch	C	1989	2032	2016	0	0	2	1	169.29
14E_14-328-016_751	House	14E	4430 Reilly 	43335	267500	Colonial	C	1977	1833	715	0	0	1	1	145.94
14E_14-304-007_752	House	14E	4432 Willow Creek 	43355	327500	Colonial	C	1976	1970	750	0	0	2	1	166.24
14E_14-305-008_753	House	14E	4337 Willow Creek 	43476	283500	Colonial	C	1977	2015	755	350	0	1	1	140.69
14E_14-177-010_754	House	14E	4500 Clarke 	43152	320000	Colonial	C	1977	2088	817	350	0	2	1	153.26
14E_14-328-005_755	House	14E	4415 Clarke 	43336	342000	Colonial	C	1977	2127	855	700	0	2	1	160.79
14E_14-303-007_756	House	14E	4448 Harold 	43441	335000	Colonial	C	1977	2178	840	200	0	2	1	153.81
14E_14-327-010_757	House	14E	4416 Clarke 	43252	341000	Colonial	C	1977	2255	1069	0	0	2	1	151.22
14E_14-153-017_758	House	14E	1185 Shadow 	43294	374900	Colonial	C	1977	2273	1069	0	0	2	1	164.94
14E_14-302-007_759	House	14E	4449 Harold 	42851	310000	Colonial	C	1977	2324	697	0	0	2	1	133.39
14E_14-328-017_760	House	14E	4426 Reilly 	43318	330000	Colonial	C	1977	2385	908	850	0	2	1	138.36
14E_14-327-021_761	House	14E	4262 Clarke 	42969	285000	Ranch	C	1977	1858	1567	0	0	2	1	153.39
14K_14-229-028_762	House	14K	1945 Hazel Nut Ln 	43034	487000	Colonial	BC	2012	3132	1434	0	1100	3	1	155.49
14K_14-229-014_763	House	14K	1976 Hazel Nut Ln 	43131	450000	Colonial	BC	2013	3187	1641	0	0	3	0	141.2
14M_11-453-026_764	House	14M	5083 Allison 	42943	475000	Colonial	BC	2017	3149	1480	0	0	2	1	150.84
14M_11-453-027_765	House	14M	5067 Allison 	42922	465000	Colonial	BC	2017	3149	1480	0	0	2	1	147.67
14P_14-381-030_766	House	14P	4104 Edgehill 	43347	517620	Colonial	BC	2018	3079	1642	0	0	2	1	168.11
14P_14-381-034_767	House	14P	4048 Edgehill 	43493	541615	Colonial	BC	2018	3134	1538	0	0	3	0	172.82
14P_14-381-007_768	House	14P	1312 Lamb 	43409	574600	Colonial	BC	2018	3150	1537	0	0	3	0	182.41
14P_14-381-023_769	House	14P	1380 Bloomingdale 	43418	669443	Colonial	BC	2018	3150	1537	0	0	3	1	212.52
14P_14-381-014_770	House	14P	1381 Bloomingdale 	43515	507095	Colonial	BC	2018	3151	1538	0	0	3	0	160.93
14P_14-381-033_771	House	14P	4062 Edgehill 	43539	537795	Colonial	BC	2018	3151	1538	0	0	3	0	170.67
14P_14-381-025_772	House	14P	1408 Bloomingdale 	43378	586545	Colonial	BC	2018	3162	1541	0	0	4	0	185.5
14P_14-381-015_773	House	14P	1395 Bloomingdale 	43329	514300	Colonial	BC	2018	3164	1537	0	0	2	1	162.55
14P_14-381-012_774	House	14P	1353 Bloomingdale 	43476	514975	Colonial	BC	2018	3166	1538	0	0	3	0	162.66
14P_14-381-002_775	House	14P	1284 Lamb 	43363	603570	Colonial	BC	2018	3263	1764	0	0	2	1	184.97
14P_14-381-029_776	House	14P	1398 Cobblestone 	43500	582085	Colonial	BC	2018	3266	1784	0	0	3	0	178.23
14P_14-381-031_777	House	14P	4090 Edgehill 	43524	579186	Colonial	BC	2018	3292	1784	0	0	2	1	175.94
14P_14-381-013_778	House	14P	1367 Bloomingdale 	43503	567005	Colonial	BC	2018	3293	1801	0	0	3	1	172.18
14P_14-381-018_779	House	14P	1310 Bloomingdale 	43406	564325	Colonial	BC	2018	3293	1800	0	0	3	1	171.37
14P_14-381-020_780	House	14P	1338 Bloomingdale 	43364	561851	Colonial	BC	2018	3293	1800	0	0	3	1	170.62
14P_14-381-003_781	House	14P	4165 Brook Hollow 	43329	589555	Colonial	BC	2018	3295	1784	0	0	3	0	178.92
14P_14-381-017_782	House	14P	1296 Bloomingdale 	43383	561410	Colonial	BC	2018	3296	1801	0	0	2	1	170.33
14P_14-381-011_783	House	14P	1339 Bloomingdale 	43434	551030	Colonial	BC	2018	3299	1801	0	0	2	1	167.03
14P_14-381-022_784	House	14P	1366 Bloomingdale 	43378	552640	Colonial	BC	2018	3299	1784	0	0	3	0	167.52
14P_14-381-019_785	House	14P	1324 Bloomingdale 	43441	558845	Colonial	BC	2018	3304	1800	0	0	2	1	169.14
14P_14-381-021_786	House	14P	1352 Bloomingdale 	43299	578880	Colonial	BC	2018	3307	1784	0	0	3	0	175.05
14P_14-381-032_787	House	14P	4076 Edgehill 	43549	557200	Colonial	BC	2018	3313	1792	0	0	2	1	168.19
14P_14-381-009_788	House	14P	4164 Brook Hollow 	43411	595396	Colonial	BC	2018	3322	1792	0	0	3	0	179.23
14P_14-381-005_789	House	14P	1311 Bloomingdale 	43357	561110	Colonial	BC	2018	3323	1792	0	0	3	0	168.86
14P_14-381-004_790	House	14P	4151 Brook Hollow 	43336	587843	Colonial	BC	2018	3325	1791	0	0	3	0	176.79
14P_14-381-001_791	House	14P	1270 Lamb 	43402	579810	Colonial	BC	2018	3363	1784	0	0	3	0	172.41
14P_14-381-010_792	House	14P	4150 Brook Hollow 	43384	651024	Colonial	BC	2018	3379	1771	0	0	4	0	192.67
14P_14-381-024_793	House	14P	1394 Bloomingdale 	43312	631262	Colonial	BC	2018	3388	1771	0	0	4	0	186.32
14P_14-381-016_794	House	14P	1409 Bloomingdale 	43329	598335	Colonial	BC	2018	3401	1784	0	0	3	0	175.93
14P_14-376-051_795	House	14P	1348 Lamb 	43389	613265	Colonial	BC	2018	3463	1784	0	0	2	1	177.09
14P_14-381-006_796	House	14P	1297 Bloomingdale 	43511	686600	Colonial	BC	2018	3605	1930	0	0	3	0	190.46
15C_15-155-012_797	House	15C	160 Streamview 	43291	403000	Colonial	C	1983	2498	725	600	0	2	1	161.33
15C_15-178-020_798	House	15C	4666 Colling 	43522	390000	Colonial	C	1979	2582	1062	0	0	2	1	151.05
15C_15-154-002_799	House	15C	56 Streamview 	43448	404750	Colonial	C	1980	2597	1061	0	0	2	1	155.85
15C_15-177-002_800	House	15C	4601 Colling 	43430	429000	Colonial	C	1984	2612	1157	0	0	1	2	164.24
15C_15-178-004_801	House	15C	284 Eckford 	42944	355000	Colonial	C	1983	2672	1151	0	0	2	1	132.86
15C_15-178-002_802	House	15C	260 Eckford 	43453	387500	Colonial	C	1983	2674	1170	0	0	2	1	144.91
15C_15-128-031_803	House	15C	429 Eckford 	42964	410000	Colonial	C	1984	2720	1611	1400	0	2	1	150.74
15C_15-154-004_804	House	15C	47 Pineview 	43279	299900	Ranch	C	1985	1718	1582	0	0	2	1	174.56
15C_15-155-007_805	House	15C	120 Streamview 	43245	405000	Ranch	C	1980	2193	1983	1800	0	2	1	184.68
15D_15-252-019_806	House	15D	882 Eckford 	43018	479000	Colonial	C	1979	2500	1427	0	1100	3	1	191.6
15D_15-251-032_807	House	15D	4583 Rochester 	43469	312500	Ranch	C	2004	1639	1608	0	0	2	1	190.67
15E_15-451-044_808	House	15E	571 Wattles 	43314	260000	Bungalow	CD	1926	1400	624	0	0	2	0	185.71
15E_15-477-011_809	House	15E	924 Barclay 	43129	253000	Colonial	C	1976	1407	420	200	0	1	1	179.82
15E_15-303-009_810	House	15E	168 Randall 	42846	235000	Colonial	C	1972	1597	644	0	0	1	1	147.15
15E_15-403-020_811	House	15E	643 Barclay 	42964	290000	Colonial	C	1971	1728	864	700	0	2	1	167.82
15E_15-427-011_812	House	15E	757 Barclay 	42933	269900	Colonial	C	1972	1728	864	600	0	2	1	156.19
15E_15-403-023_813	House	15E	667 Barclay 	42962	334000	Colonial	C	1972	1920	864	600	0	2	1	173.96
15E_15-404-006_814	House	15E	656 Barclay 	43283	298000	Colonial	C	1970	1954	775	400	0	2	1	152.51
15E_15-451-009_815	House	15E	4326 Tallman 	42832	250000	Colonial	C	1970	1955	0	0	0	2	1	127.88
15E_15-451-033_816	House	15E	4197 Cypress 	42970	350000	Colonial	C	1970	1955	800	0	900	2	1	179.03
15E_15-302-007_817	House	15E	133 Randall 	43216	320500	Colonial	C	1971	2003	980	0	442	2	1	160.01
15E_15-476-016_818	House	15E	4066 Bristol 	43539	275000	Colonial	C	1970	2112	1056	0	0	2	1	130.21
15E_15-452-017_819	House	15E	4021 Bristol 	43098	285000	Colonial	C	1970	2187	800	400	0	2	1	130.32
15E_15-476-011_820	House	15E	4136 Bristol 	43546	384000	Colonial	C	1970	2218	945	0	950	2	1	173.13
15E_15-452-029_821	House	15E	4078 Cypress 	42836	289000	Colonial	C	1970	2237	945	200	0	2	1	129.19
15E_15-452-005_822	House	15E	4269 Bristol 	43493	372000	Colonial	C	1970	2480	800	900	0	3	1	150
15E_15-451-031_823	House	15E	4223 Cypress 	42900	384000	Colonial	C	1970	2788	945	900	0	3	2	137.73
15E_15-452-019_824	House	15E	4290 Cypress 	43311	400000	Colonial	C	1970	2947	0	0	0	3	1	135.73
15E_15-402-009_825	House	15E	659 Randall 	43423	270000	Ranch	C	1971	1240	1240	0	0	2	0	217.74
15E_15-327-008_826	House	15E	375 Randall 	43000	274000	Ranch	C	1971	1459	1438	1200	0	2	1	187.8
15E_15-403-004_827	House	15E	644 Randall 	43364	250000	Ranch	C	1971	1525	0	0	0	2	0	163.93
15E_15-403-013_828	House	15E	748 Randall 	42957	270500	Ranch	C	1971	1525	1525	1200	0	2	0	177.38
15E_15-404-002_829	House	15E	620 Barclay 	42940	245000	Ranch	C	1970	1525	0	0	0	2	0	160.66
15E_15-451-040_830	House	15E	4037 Cypress 	42853	320000	Ranch	C	1970	1525	1525	745	0	3	1	209.84
15E_15-327-014_831	House	15E	471 Randall 	43229	225000	Tri-Level	C	1972	1494	0	0	0	1	1	150.6
15E_15-327-016_832	House	15E	503 Randall 	42923	250000	Tri-Level	C	1972	1494	0	0	0	1	1	167.34
15E_15-403-018_833	House	15E	627 Barclay 	43528	260000	Tri-Level	C	1971	1613	0	0	0	1	1	161.19
15E_15-427-003_834	House	15E	4462 Holly 	43061	230000	Tri-Level	C	1972	1645	0	0	0	1	1	139.82
15E_15-427-005_835	House	15E	4438 Holly 	43206	244000	Tri-Level	C	1972	1645	0	0	0	1	1	148.33
15F_15-377-041_836	House	15F	459 Leetonia 	43552	320000	Colonial	C	1984	1924	0	0	0	1	1	166.32
15F_15-353-013_837	House	15F	144 Leetonia 	43417	325000	Colonial	C	1988	1935	971	441	0	3	1	167.96
15F_15-377-038_838	House	15F	460 Evaline 	42937	318000	Colonial	C	1987	1952	0	0	0	2	1	162.91
15F_15-351-019_839	House	15F	81 Evaline 	43451	411500	Colonial	C	1997	2144	812	0	700	2	1	191.93
15F_15-376-030_840	House	15F	393 Evaline 	43175	338400	Colonial	C	1997	2166	0	0	0	2	1	156.23
15F_15-352-047_841	House	15F	68 Evaline 	42990	379000	Colonial	C	1998	2244	1092	0	0	2	1	168.89
15F_15-377-053_842	House	15F	339 Leetonia 	43280	500000	Colonial	C	1988	3377	0	0	0	2	1	148.06
15F_15-351-003_843	House	15F	65 Evaline 	43186	288800	Ranch	C	1969	1782	1008	0	0	2	0	162.07
15F_15-378-039_844	House	15F	392 Leetonia 	43251	420000	Ranch	C	1981	2290	1292	1250	0	2	1	183.41
15F_15-377-044_845	House	15F	191 Leetonia 	43399	355000	Ranch	C	1985	2307	0	0	0	2	1	153.88
15G_15-406-002_846	House	15G	4452 Yanich 	43277	322000	Colonial	C	1983	1877	999	0	0	2	1	171.55
15G_15-426-043_847	House	15G	812 Longfellow 	42943	317000	Colonial	C	1977	2002	700	450	0	1	1	158.34
15G_15-104-013_848	House	15G	131 Glenshire 	42914	321500	Colonial	C	1987	2085	679	500	0	2	1	154.2
15G_15-153-031_849	House	15G	90 Glenshire 	43396	330000	Colonial	C	1986	2085	679	0	0	2	1	158.27
15G_15-405-021_850	House	15G	4465 Yanich 	42913	351000	Colonial	C	1979	2740	1570	0	0	2	1	128.1
15G_15-428-015_851	House	15G	951 Longfellow 	43186	541000	Colonial	BC	2017	3472	1714	0	0	3	1	155.82
15G_15-401-016_852	House	15G	599 Thurber 	42892	340500	Ranch	C	1977	2082	1423	1000	0	2	1	163.54
15G_15-428-003_853	House	15G	809 Thurber 	43257	283000	Ranch	C	1977	2130	1635	0	0	2	1	132.86
15J_15-202-024_854	House	15J	511 Choice 	42957	420000	Colonial	B	1997	2737	1593	0	0	2	1	153.45
15J_15-202-014_855	House	15J	541 Sara 	42912	484500	Colonial	B	1996	2823	1454	800	0	2	1	171.63
15J_15-202-001_856	House	15J	4979 Somerton 	43202	385000	Colonial	B	1994	2861	1623	0	0	2	1	134.57
15J_15-203-007_857	House	15J	646 Long Lake 	43280	525000	Colonial	B	1997	3627	1841	600	0	3	1	144.75
15K_15-478-010_858	House	15K	4108 Renee 	43433	436000	Colonial	BC	1995	2450	1896	1161	0	2	1	177.96
15K_15-478-013_859	House	15K	4042 Renee 	42978	466000	Colonial	BC	1996	2668	1340	900	0	3	1	174.66
15K_15-476-031_860	House	15K	4199 Renee 	43333	470000	Colonial	BC	1996	2736	1462	1250	0	3	1	171.78
15K_15-478-009_861	House	15K	4130 Renee 	43279	470000	Colonial	BC	1996	2850	1690	0	0	2	1	164.91
15K_15-477-031_862	House	15K	915 Brahms 	43374	485000	Colonial	BC	1995	3039	1611	0	0	2	1	159.59
15M_15-353-044_863	House	15M	127 Crestfield 	43230	420000	Colonial	BC	1998	2639	1424	0	0	2	1	159.15
15M_15-353-042_864	House	15M	99 Crestfield 	42912	412500	Colonial	BC	1998	2646	1426	0	0	2	1	155.9
15N_15-380-016_865	House	15N	433 Tanner 	43518	525000	Colonial	BC	2005	2777	1457	0	1027	2	1	189.05
15N_15-380-003_866	House	15N	4194 Tallman 	43335	480000	Colonial	BC	2005	2808	1063	0	0	2	1	170.94
15N_15-380-006_867	House	15N	468 Tanner 	43276	547500	Colonial	BC	2005	2913	1600	1280	0	5	0	187.95
16A_16-278-004_868	House	16A	87 Gordon 	42888	353000	Colonial	C	1974	2180	896	500	0	2	1	161.93
16A_16-276-005_869	House	16A	4657 Heatherbrook 	43552	350000	Colonial	C	1974	2278	896	500	0	2	1	153.64
16A_16-278-001_870	House	16A	153 Gordon 	43061	376000	Colonial	C	1974	2566	1084	0	0	2	1	146.53
16A_16-226-009_871	House	16A	4765 Heatherbrook 	43336	370000	Colonial	C	1976	2706	1116	0	0	2	1	136.73
16A_16-277-013_872	House	16A	4616 Bonniebrook 	43235	323000	Ranch	C	1975	1946	1656	120	0	2	1	165.98
16A_16-277-010_873	House	16A	4682 Bonniebrook 	43160	317000	Ranch	C	1976	1969	1674	0	0	2	1	161
16A_16-276-007_874	House	16A	4613 Heatherbrook 	43252	342500	T-Quad	C	1975	2242	682	0	0	2	1	152.77
16A_16-276-023_875	House	16A	87 Duncan 	43542	322500	T-Quad	C	1976	2242	682	0	0	2	1	143.84
16A_16-276-025_876	House	16A	43 Duncan 	43532	325000	T-Quad	C	1973	2242	682	0	0	2	1	144.96
16B_16-427-046_877	House	16B	130 Webb 	43179	235000	Bungalow	C	1924	1999	972	0	0	1	0	117.56
16B_16-402-015_878	House	16B	442 Carter 	42853	240000	Colonial	C	1971	1573	624	500	0	1	1	152.57
16B_16-402-014_879	House	16B	456 Carter 	42964	208500	Colonial	C	1971	1586	624	0	0	1	1	131.46
16B_16-402-011_880	House	16B	321 Paragon 	43105	235000	Colonial	C	1969	1720	720	0	0	1	1	136.63
16B_16-476-001_881	House	16B	241 Paragon 	43300	292000	Colonial	C	1968	1720	720	720	0	1	1	169.77
16B_16-428-031_882	House	16B	4241 Livernois 	43287	308500	Colonial	C	1990	1870	676	400	0	2	1	164.97
16B_16-452-010_883	House	16B	315 Lange 	42914	305000	Colonial	C	1971	1905	750	800	0	1	1	160.1
16B_16-401-005_884	House	16B	398 Paragon 	42863	317000	Colonial	C	1970	2090	720	0	0	1	1	151.67
16B_16-451-032_885	House	16B	393 Carter 	43098	225000	Ranch	C	1968	1300	1300	0	0	1	1	173.08
16B_16-428-026_886	House	16B	50 Paragon 	42908	282800	Ranch	C	1971	1499	1232	1200	0	3	0	188.66
16B_16-427-042_887	House	16B	111 Hart 	42886	245500	Ranch	C	1974	1502	0	0	0	2	0	163.45
16B_16-428-020_888	House	16B	168 Paragon 	43168	270000	Ranch	C	1968	1520	1520	780	0	1	1	177.63
16B_16-478-012_889	House	16B	186 Wattles 	42916	181000	Ranch	CD	1954	1701	0	0	0	1	0	106.41
16B_16-476-031_890	House	16B	94 Carter 	42944	280000	Ranch	C	1968	1796	1458	1000	0	1	1	155.9
16D_16-252-013_891	House	16D	4648 Walden 	43245	429000	Colonial	BC	1997	2459	1754	0	0	2	1	174.46
16D_16-201-012_892	House	16D	380 Falling Brook 	42947	432500	Colonial	BC	1998	2509	1842	0	0	2	1	172.38
16D_16-252-046_893	House	16D	397 Bracken 	42901	464499	Colonial	BC	1998	2557	1277	900	0	2	1	181.66
16D_16-252-032_894	House	16D	344 Bracken 	42916	445000	Colonial	BC	1998	2572	1858	0	0	2	1	173.02
16D_16-226-038_895	House	16D	4904 Carlson Park 	42907	485000	Colonial	BC	1999	2650	1491	0	0	2	1	183.02
16D_16-201-010_896	House	16D	356 Falling Brook 	42989	505000	Colonial	BC	1997	2664	1498	1000	0	2	2	189.56
16D_16-252-008_897	House	16D	4688 Walden 	42914	468000	Colonial	BC	1997	2668	1500	0	0	2	1	175.41
16D_16-201-016_898	House	16D	371 Falling Brook 	42894	482000	Colonial	BC	1997	2705	1847	1340	0	2	1	178.19
16D_16-252-014_899	House	16D	4640 Walden 	43334	436000	Colonial	BC	1997	2726	1561	0	0	2	1	159.94
16D_16-252-053_900	House	16D	299 Falling Brook 	43215	500000	Colonial	BC	1999	2753	1569	1200	0	3	1	181.62
16D_16-252-016_901	House	16D	4624 Walden 	42838	460000	Colonial	BC	1997	2776	1593	0	0	2	1	165.71
16D_16-252-055_902	House	16D	275 Falling Brook 	43192	510000	Colonial	BC	1999	2842	1587	0	0	2	1	179.45
16D_16-201-006_903	House	16D	4903 Carlson Park 	42998	531000	Colonial	BC	1998	3126	1800	1500	0	3	1	169.87
16D_16-226-030_904	House	16D	281 Candace 	43042	500000	Colonial	BC	1999	3131	1778	1100	0	3	1	159.69
16D_16-252-048_905	House	16D	421 Bracken 	43433	545000	Colonial	BC	1998	3297	1841	1200	0	3	1	165.3
17B_17-176-008_906	House	17B	4559 Wintergreen 	43353	510000	Colonial	B	1988	2939	1697	1060	0	3	1	173.53
17B_17-177-004_907	House	17B	4550 Wintergreen 	43311	533500	Colonial	B	1988	3045	1781	0	1582	2	2	175.21
17B_17-303-006_908	House	17B	1932 Barnes 	43322	573000	Colonial	B	1989	3107	1721	1074	0	2	2	184.42
17B_17-327-032_909	House	17B	1737 Hallmark 	42985	527000	Colonial	B	1989	3112	1721	0	0	2	1	169.34
17B_17-100-042_910	House	17B	4644 Rambling 	43514	580000	Colonial	B	1992	3252	1658	1500	0	3	1	178.35
17B_17-104-029_911	House	17B	1840 Sunburst 	43327	670000	Colonial	B	1993	3304	1803	1400	0	4	1	202.78
17B_17-307-002_912	House	17B	4321 Birch Run 	42867	534000	Colonial	B	1987	3336	1960	300	0	2	1	160.07
17B_17-176-021_913	House	17B	1735 Rolling Woods 	42962	639900	Colonial	B	1990	3376	1884	900	0	2	1	189.54
17B_17-305-003_914	House	17B	1913 Barnes 	43279	527000	Colonial	B	1990	3427	2120	0	0	2	1	153.78
17B_17-100-033_915	House	17B	4720 Rambling 	43361	705000	Colonial	B	1993	3443	1937	1800	0	4	1	204.76
17B_17-153-006_916	House	17B	1838 Spiceway 	43279	617500	Colonial	B	1991	3523	1989	1500	0	2	2	175.28
17B_17-104-011_917	House	17B	1874 Sunburst 	43026	630000	Colonial	B	1990	3689	2088	1800	0	3	2	170.78
17B_17-103-004_918	House	17B	1954 French Creek 	43251	600000	Colonial	B	1993	3757	2405	0	0	3	1	159.7
17B_17-100-012_919	House	17B	4838 Flower Hill 	42991	705000	Colonial	B	1991	3822	1931	1200	0	4	1	184.46
17C_17-252-014_920	House	17C	4579 Lehigh 	43476	415000	Colonial	BC	1985	2370	1717	0	0	2	1	175.11
17C_17-256-013_921	House	17C	4565 Cahill 	43294	425000	Colonial	BC	1984	2371	1719	800	0	2	1	179.25
17C_17-252-012_922	House	17C	4607 Lehigh 	43056	435000	Colonial	BC	1985	2399	1732	1000	0	2	2	181.33
17C_17-402-022_923	House	17C	1356 Fountain 	42937	490000	Colonial	BC	1984	2480	1804	1200	0	2	2	197.58
17C_17-403-007_924	House	17C	4316 Lehigh 	42997	435000	Colonial	BC	1984	2510	1734	750	0	2	1	173.31
17C_17-252-011_925	House	17C	4621 Lehigh 	43538	465000	Colonial	BC	1981	2578	979	850	0	3	1	180.37
17C_17-278-003_926	House	17C	4606 Bentley 	43532	481000	Colonial	BC	1986	2689	1780	1000	0	2	1	178.88
17C_17-251-004_927	House	17C	4645 Tipton 	43307	435000	Colonial	BC	1985	2712	1142	0	0	2	1	160.4
